zone,day,total_rides,cancellations,avg_fare
Zone_27,2024-03-21,2,1,23.085
Zone_28,2024-03-21,2,0,39.195
Zone_29,2024-03-21,1,0,16.26
Zone_30,2024-03-21,2,0,53.5
Zone_33,2024-03-21,3,0,36.196666666666665
Zone_34,2024-03-21,5,0,30.706
Zone_35,2024-03-21,1,0,15.76
Zone_4,2024-03-21,4,0,32.817499999999995
Zone_5,2024-03-21,8,0,34.379999999999995
Zone_6,2024-03-21,3,0,48.833333333333336
Zone_14,2024-03-21,1,0,28.95
Zone_15,2024-03-21,3,1,21.473333333333333
Zone_16,2024-03-21,4,1,19.3475
Zone_17,2024-03-21,7,1,34.82714285714285
Zone_18,2024-03-21,7,1,29.33142857142857
Zone_19,2024-03-21,2,0,31.259999999999998
Zone_23,2024-03-21,3,1,23.083333333333332
Zone_24,2024-03-21,1,0,50.3
Zone_36,2024-03-21,4,0,32.155
Zone_37,2024-03-21,3,0,36.7
Zone_38,2024-03-21,7,1,34.815714285714286
Zone_36,2024-03-22,1,0,25.04
Zone_37,2024-03-22,2,0,53.33
Zone_39,2024-03-22,2,1,11.705
Zone_40,2024-03-22,3,0,26.386666666666667
Zone_9,2024-03-22,2,1,9.8
Zone_10,2024-03-22,5,0,43.542
Zone_11,2024-03-22,4,1,23.58
Zone_6,2024-03-22,3,0,19.45
Zone_7,2024-03-22,2,1,14.91
Zone_8,2024-03-22,2,0,29.894999999999996
Zone_1,2024-03-22,3,0,39.349999999999994
Zone_2,2024-03-22,2,0,31.96
Zone_3,2024-03-22,3,0,25.066666666666666
Zone_12,2024-03-22,6,1,31.868333333333332
Zone_13,2024-03-22,7,1,27.244285714285713
Zone_31,2024-03-22,4,1,25.872500000000002
Zone_32,2024-03-22,3,0,55.09
Zone_20,2024-03-22,2,0,27.395
Zone_21,2024-03-22,2,0,51.86
Zone_22,2024-03-22,4,0,20.084999999999997
Zone_23,2024-03-22,2,0,37.879999999999995
Zone_24,2024-03-22,5,0,26.086
Zone_33,2024-03-22,5,1,26.716
Zone_34,2024-03-22,5,1,32.304
Zone_35,2024-03-22,2,0,35.225
Zone_25,2024-03-22,2,0,36.36
Zone_26,2024-03-22,3,0,17.513333333333335
Zone_27,2024-03-22,4,0,33.605000000000004
Zone_28,2024-03-22,5,0,32.25
Zone_29,2024-03-22,5,0,28.247999999999998
Zone_30,2024-03-22,6,0,38.04333333333333
Zone_18,2024-03-22,6,0,30.40833333333333
Zone_19,2024-03-22,4,0,35.7775
Zone_4,2024-03-22,4,1,22.277499999999996
Zone_5,2024-03-22,4,0,42.7775
Zone_14,2024-03-22,3,0,31.873333333333335
Zone_15,2024-03-22,2,1,8.3
Zone_16,2024-03-22,3,0,22.016666666666666
Zone_17,2024-03-22,3,0,30.970000000000002
Zone_15,2024-03-23,2,0,46.275000000000006
Zone_17,2024-03-23,3,0,32.79
Zone_30,2024-03-23,6,1,27.566666666666666
Zone_31,2024-03-23,4,1,9.7075
Zone_32,2024-03-23,3,1,17.21
Zone_9,2024-03-23,6,1,32.30333333333333
Zone_10,2024-03-23,8,1,27.33875
Zone_11,2024-03-23,4,0,33.625
Zone_36,2024-03-23,5,0,35.218
Zone_37,2024-03-23,1,0,26.54
Zone_38,2024-03-23,5,2,29.32
Zone_39,2024-03-23,6,1,28.731666666666662
Zone_40,2024-03-23,3,0,48.85666666666667
Zone_12,2024-03-23,4,0,36.795
Zone_13,2024-03-23,2,0,51.715
Zone_7,2024-03-23,6,1,32.645
Zone_8,2024-03-23,5,0,32.19
Zone_1,2024-03-23,1,1,0.0
Zone_2,2024-03-23,8,1,26.767500000000002
Zone_3,2024-03-23,5,0,27.876
Zone_4,2024-03-23,2,0,31.729999999999997
Zone_6,2024-03-23,6,1,28.758333333333333
Zone_33,2024-03-23,4,0,34.215
Zone_34,2024-03-23,2,0,36.995000000000005
Zone_35,2024-03-23,8,1,33.30125
Zone_20,2024-03-23,3,0,37.87
Zone_21,2024-03-23,5,0,41.696000000000005
Zone_22,2024-03-23,2,0,25.08
Zone_23,2024-03-23,6,1,25.018333333333334
Zone_24,2024-03-23,3,0,13.393333333333333
Zone_18,2024-03-23,4,0,43.915000000000006
Zone_19,2024-03-23,2,0,42.01
Zone_25,2024-03-23,3,0,42.94
Zone_26,2024-03-23,3,1,8.42
Zone_27,2024-03-23,5,0,41.824
Zone_28,2024-03-23,4,0,25.5775
Zone_29,2024-03-23,5,2,21.31
Zone_28,2024-03-24,1,0,45.92
Zone_29,2024-03-24,6,1,18.55166666666667
Zone_30,2024-03-24,4,1,19.4075
Zone_6,2024-03-24,3,1,23.160000000000004
Zone_7,2024-03-24,2,0,27.07
Zone_8,2024-03-24,2,0,54.285
Zone_9,2024-03-24,1,0,20.27
Zone_10,2024-03-24,3,0,44.51
Zone_11,2024-03-24,4,0,31.262500000000003
Zone_15,2024-03-24,4,0,31.4
Zone_16,2024-03-24,2,1,12.685
Zone_31,2024-03-24,2,0,23.825
Zone_32,2024-03-24,4,0,40.472500000000004
Zone_12,2024-03-24,4,0,32.667500000000004
Zone_13,2024-03-24,2,0,14.76
Zone_36,2024-03-24,6,0,25.926666666666666
Zone_37,2024-03-24,2,0,26.015
Zone_38,2024-03-24,4,1,19.134999999999998
Zone_39,2024-03-24,3,1,27.476666666666667
Zone_40,2024-03-24,2,0,32.705
Zone_25,2024-03-24,2,1,11.135
Zone_26,2024-03-24,2,0,35.05
Zone_27,2024-03-24,2,0,34.325
Zone_33,2024-03-24,2,0,46.325
Zone_34,2024-03-24,1,0,54.81
Zone_35,2024-03-24,3,0,31.776666666666667
Zone_1,2024-03-24,2,0,37.35
Zone_2,2024-03-24,1,0,14.99
Zone_3,2024-03-24,1,0,16.01
Zone_4,2024-03-24,7,3,18.882857142857144
Zone_5,2024-03-24,7,0,40.7
Zone_17,2024-03-24,1,0,46.61
Zone_18,2024-03-24,4,2,29.53
Zone_19,2024-03-24,2,1,4.745
Zone_20,2024-03-24,5,0,36.684
Zone_21,2024-03-24,3,0,12.84
Zone_22,2024-03-24,3,1,18.123333333333335
Zone_23,2024-03-24,2,0,36.41
Zone_24,2024-03-24,4,0,27.064999999999998
Zone_23,2024-03-25,2,0,48.790000000000006
Zone_24,2024-03-25,4,1,32.08
Zone_36,2024-03-25,3,0,33.79666666666667
Zone_37,2024-03-25,2,0,42.71
Zone_38,2024-03-25,3,0,30.606666666666666
Zone_10,2024-03-25,2,1,24.57
Zone_11,2024-03-25,5,2,18.022
Zone_28,2024-03-25,3,0,32.15
Zone_29,2024-03-25,2,0,34.625
Zone_6,2024-03-25,3,0,40.64333333333333
Zone_7,2024-03-25,2,0,26.61
Zone_8,2024-03-25,6,1,35.72166666666667
Zone_12,2024-03-25,1,0,46.81
Zone_13,2024-03-25,5,0,31.108
Zone_14,2024-03-25,2,0,24.255000000000003
Zone_15,2024-03-25,4,0,45.1175
Zone_16,2024-03-25,1,0,38.15
Zone_30,2024-03-25,3,0,54.19333333333333
Zone_31,2024-03-25,1,0,31.06
Zone_32,2024-03-25,7,2,21.485714285714288
Zone_20,2024-03-25,3,1,14.073333333333334
Zone_21,2024-03-25,6,0,26.676666666666666
Zone_22,2024-03-25,3,1,28.939999999999998
Zone_33,2024-03-25,3,0,37.050000000000004
Zone_34,2024-03-25,5,1,38.924
Zone_39,2024-03-25,2,1,16.165
Zone_40,2024-03-25,1,0,52.75
Zone_25,2024-03-25,4,0,36.115
Zone_26,2024-03-25,4,0,45.48
Zone_27,2024-03-25,1,0,37.89
Zone_17,2024-03-25,2,0,33.57
Zone_18,2024-03-25,6,0,42.61166666666667
Zone_1,2024-03-25,5,0,37.304
Zone_2,2024-03-25,4,0,41.2225
Zone_3,2024-03-25,5,0,41.228
Zone_4,2024-03-25,5,0,38.262
Zone_5,2024-03-25,2,0,30.235
Zone_4,2024-03-26,4,0,25.4775
Zone_5,2024-03-26,6,0,27.536666666666665
Zone_6,2024-03-26,5,0,27.508
Zone_14,2024-03-26,1,0,50.43
Zone_15,2024-03-26,3,0,28.759999999999998
Zone_16,2024-03-26,3,0,40.72333333333333
Zone_10,2024-03-26,3,0,33.123333333333335
Zone_11,2024-03-26,6,0,34.123333333333335
Zone_23,2024-03-26,1,0,54.1
Zone_24,2024-03-26,1,0,58.43
Zone_36,2024-03-26,3,2,13.093333333333334
Zone_37,2024-03-26,1,0,44.95
Zone_38,2024-03-26,2,1,20.725
Zone_12,2024-03-26,1,1,0.0
Zone_13,2024-03-26,3,1,12.536666666666667
Zone_28,2024-03-26,1,0,40.95
Zone_29,2024-03-26,4,1,21.8725
Zone_7,2024-03-26,5,1,26.654
Zone_8,2024-03-26,3,0,23.39
Zone_9,2024-03-26,6,1,30.101666666666667
Zone_1,2024-03-26,3,0,36.09
Zone_2,2024-03-26,1,0,37.41
Zone_3,2024-03-26,4,0,23.7925
Zone_34,2024-03-26,3,0,12.946666666666667
Zone_35,2024-03-26,6,0,27.381666666666668
Zone_30,2024-03-26,2,2,0.0
Zone_31,2024-03-26,2,1,24.88
Zone_32,2024-03-26,5,0,14.602
Zone_33,2024-03-26,2,0,20.9
Zone_20,2024-03-26,2,0,36.115
Zone_21,2024-03-26,3,0,51.3
Zone_22,2024-03-26,3,0,47.803333333333335
Zone_17,2024-03-26,2,1,18.775
Zone_18,2024-03-26,2,1,22.96
Zone_19,2024-03-26,2,0,33.92
Zone_39,2024-03-26,4,0,33.355
Zone_40,2024-03-26,6,1,26.198333333333334
Zone_25,2024-03-26,4,1,27.002500000000005
Zone_26,2024-03-26,6,0,25.851666666666667
Zone_27,2024-03-26,3,0,44.81333333333334
Zone_26,2024-03-27,2,0,31.215
Zone_27,2024-03-27,3,1,26.569999999999997
Zone_28,2024-03-27,5,0,36.592000000000006
Zone_29,2024-03-27,7,1,35.39142857142857
Zone_30,2024-03-27,3,0,21.14
Zone_9,2024-03-27,7,0,44.379999999999995
Zone_10,2024-03-27,4,0,37.395
Zone_11,2024-03-27,2,0,19.735
Zone_4,2024-03-27,2,0,23.990000000000002
Zone_5,2024-03-27,5,1,24.932000000000002
Zone_6,2024-03-27,2,0,31.215000000000003
Zone_14,2024-03-27,3,0,37.25
Zone_15,2024-03-27,6,0,29.263333333333332
Zone_16,2024-03-27,1,0,59.41
Zone_12,2024-03-27,3,1,15.846666666666668
Zone_13,2024-03-27,4,1,30.015
Zone_22,2024-03-27,5,1,29.215999999999998
Zone_23,2024-03-27,3,0,29.009999999999998
Zone_24,2024-03-27,2,0,36.22
Zone_25,2024-03-27,5,0,44.687999999999995
Zone_36,2024-03-27,2,1,19.705
Zone_37,2024-03-27,1,0,41.24
Zone_38,2024-03-27,3,0,39.32666666666667
Zone_39,2024-03-27,2,1,21.58
Zone_40,2024-03-27,4,1,28.725
Zone_33,2024-03-27,1,0,22.22
Zone_34,2024-03-27,1,0,46.58
Zone_35,2024-03-27,5,1,37.556
Zone_7,2024-03-27,4,1,31.549999999999997
Zone_8,2024-03-27,2,0,32.86
Zone_1,2024-03-27,5,0,31.362
Zone_2,2024-03-27,3,0,37.13333333333333
Zone_3,2024-03-27,2,0,23.96
Zone_17,2024-03-27,3,0,38.693333333333335
Zone_18,2024-03-27,1,0,55.78
Zone_19,2024-03-27,7,0,41.11857142857143
Zone_31,2024-03-27,1,0,23.78
Zone_32,2024-03-27,1,0,26.64
Zone_20,2024-03-27,2,1,26.415
Zone_21,2024-03-27,3,0,27.976666666666667
Zone_20,2024-03-28,3,0,45.22333333333333
Zone_21,2024-03-28,1,0,43.76
Zone_22,2024-03-28,2,1,27.965
Zone_23,2024-03-28,7,0,33.171428571428564
Zone_24,2024-03-28,2,0,35.69
Zone_9,2024-03-28,3,0,24.830000000000002
Zone_10,2024-03-28,3,1,8.956666666666667
Zone_11,2024-03-28,5,1,30.926
Zone_25,2024-03-28,1,0,9.5
Zone_26,2024-03-28,4,0,30.767500000000002
Zone_27,2024-03-28,2,0,40.39
Zone_28,2024-03-28,3,0,28.436666666666667
Zone_29,2024-03-28,4,1,21.7525
Zone_30,2024-03-28,5,1,28.958
Zone_12,2024-03-28,3,0,25.96666666666667
Zone_13,2024-03-28,2,1,12.02
Zone_4,2024-03-28,4,1,26.884999999999998
Zone_5,2024-03-28,3,0,33.343333333333334
Zone_6,2024-03-28,5,0,33.156
Zone_14,2024-03-28,3,0,33.656666666666666
Zone_15,2024-03-28,2,0,31.349999999999998
Zone_16,2024-03-28,1,0,51.51
Zone_17,2024-03-28,5,0,24.522
Zone_31,2024-03-28,1,0,18.5
Zone_32,2024-03-28,2,0,45.584999999999994
Zone_33,2024-03-28,2,0,53.375
Zone_34,2024-03-28,1,0,21.69
Zone_35,2024-03-28,5,0,30.930000000000003
Zone_36,2024-03-28,1,0,51.9
Zone_37,2024-03-28,5,0,36.71
Zone_38,2024-03-28,3,0,48.53
Zone_39,2024-03-28,6,1,30.018333333333334
Zone_40,2024-03-28,5,0,26.228
Zone_18,2024-03-28,5,0,25.92
Zone_19,2024-03-28,5,2,25.99
Zone_7,2024-03-28,2,0,50.065
Zone_8,2024-03-28,7,0,34.364285714285714
Zone_1,2024-03-28,2,0,43.09
Zone_2,2024-03-28,1,1,0.0
Zone_3,2024-03-28,6,0,47.81833333333333
Zone_1,2024-03-29,2,0,25.045
Zone_2,2024-03-29,2,0,39.01
Zone_3,2024-03-29,4,0,25.74
Zone_4,2024-03-29,5,0,33.168000000000006
Zone_5,2024-03-29,5,1,24.716
Zone_9,2024-03-29,2,0,25.315
Zone_10,2024-03-29,8,0,26.515
Zone_11,2024-03-29,3,0,33.2
Zone_19,2024-03-29,3,1,23.47333333333333
Zone_20,2024-03-29,4,0,40.144999999999996
Zone_21,2024-03-29,1,0,22.69
Zone_22,2024-03-29,6,3,15.926666666666668
Zone_23,2024-03-29,2,0,20.509999999999998
Zone_24,2024-03-29,2,0,43.364999999999995
Zone_12,2024-03-29,2,0,32.09
Zone_13,2024-03-29,5,0,39.839999999999996
Zone_14,2024-03-29,4,1,17.1575
Zone_25,2024-03-29,4,0,47.78
Zone_26,2024-03-29,7,1,40.30285714285715
Zone_27,2024-03-29,3,0,38.37666666666667
Zone_28,2024-03-29,4,0,49.0875
Zone_29,2024-03-29,2,0,21.945
Zone_30,2024-03-29,3,1,30.256666666666668
Zone_6,2024-03-29,3,0,34.34
Zone_7,2024-03-29,6,0,34.29166666666667
Zone_8,2024-03-29,4,0,41.407500000000006
Zone_33,2024-03-29,3,0,24.52
Zone_34,2024-03-29,5,0,37.456
Zone_35,2024-03-29,8,0,32.91
Zone_36,2024-03-29,7,0,37.77571428571429
Zone_15,2024-03-29,2,0,18.705
Zone_16,2024-03-29,1,0,13.31
Zone_31,2024-03-29,4,0,27.155
Zone_32,2024-03-29,2,0,29.810000000000002
Zone_17,2024-03-29,3,0,26.19
Zone_18,2024-03-29,3,1,15.643333333333333
Zone_37,2024-03-29,4,1,35.197500000000005
Zone_38,2024-03-29,1,1,0.0
Zone_39,2024-03-29,2,0,25.765
Zone_40,2024-03-29,2,0,29.265
Zone_39,2024-03-30,4,2,20.3875
Zone_40,2024-03-30,5,0,25.074
Zone_26,2024-03-30,5,2,29.659999999999997
Zone_27,2024-03-30,5,0,44.74
Zone_10,2024-03-30,4,1,16.1825
Zone_11,2024-03-30,8,0,31.2775
Zone_1,2024-03-30,4,0,28.142500000000002
Zone_2,2024-03-30,8,1,28.693749999999998
Zone_4,2024-03-30,4,0,37.345
Zone_5,2024-03-30,3,1,28.973333333333333
Zone_12,2024-03-30,4,0,41.3475
Zone_13,2024-03-30,1,0,26.06
Zone_20,2024-03-30,2,0,49.945
Zone_21,2024-03-30,3,0,36.516666666666666
Zone_22,2024-03-30,2,0,38.85
Zone_23,2024-03-30,2,0,43.935
Zone_24,2024-03-30,1,0,15.59
Zone_25,2024-03-30,2,0,31.45
Zone_36,2024-03-30,1,0,17.68
Zone_37,2024-03-30,1,0,12.24
Zone_38,2024-03-30,1,0,29.63
Zone_33,2024-03-30,1,0,35.04
Zone_34,2024-03-30,4,0,41.175
Zone_35,2024-03-30,5,0,41.028
Zone_28,2024-03-30,4,0,29.6275
Zone_29,2024-03-30,7,2,33.21571428571429
Zone_6,2024-03-30,5,2,14.751999999999999
Zone_7,2024-03-30,2,0,47.325
Zone_8,2024-03-30,4,0,25.212500000000002
Zone_17,2024-03-30,3,0,44.03333333333333
Zone_18,2024-03-30,4,0,38.9825
Zone_19,2024-03-30,1,0,42.02
Zone_15,2024-03-30,1,1,0.0
Zone_16,2024-03-30,5,0,26.49
Zone_30,2024-03-30,2,0,33.620000000000005
Zone_31,2024-03-30,8,0,31.824999999999996
Zone_32,2024-03-30,5,0,28.104
Zone_32,2024-03-31,2,0,43.99
Zone_33,2024-03-31,2,0,51.34
Zone_20,2024-03-31,6,0,32.02166666666666
Zone_21,2024-03-31,3,0,51.38333333333333
Zone_9,2024-03-31,2,0,44.595
Zone_10,2024-03-31,1,0,23.19
Zone_11,2024-03-31,1,0,38.31
Zone_38,2024-03-31,3,0,24.25333333333333
Zone_39,2024-03-31,5,0,40.306
Zone_40,2024-03-31,4,0,38.582499999999996
Zone_25,2024-03-31,1,0,39.09
Zone_26,2024-03-31,2,0,21.744999999999997
Zone_27,2024-03-31,3,0,36.7
Zone_12,2024-03-31,7,0,40.184285714285714
Zone_13,2024-03-31,2,0,31.375
Zone_14,2024-03-31,2,0,18.855
Zone_1,2024-03-31,1,0,11.28
Zone_2,2024-03-31,3,0,26.463333333333335
Zone_3,2024-03-31,5,1,24.156
Zone_5,2024-03-31,1,0,38.21
Zone_15,2024-03-31,4,0,31.5975
Zone_16,2024-03-31,2,0,16.119999999999997
Zone_34,2024-03-31,2,0,28.815
Zone_35,2024-03-31,2,0,31.67
Zone_22,2024-03-31,2,1,29.925
Zone_23,2024-03-31,2,0,54.655
Zone_24,2024-03-31,3,0,38.556666666666665
Zone_36,2024-03-31,3,1,21.130000000000003
Zone_37,2024-03-31,8,0,36.21875
Zone_17,2024-03-31,4,1,15.004999999999999
Zone_18,2024-03-31,4,0,28.224999999999998
Zone_19,2024-03-31,3,0,31.11333333333333
Zone_28,2024-03-31,1,0,29.6
Zone_29,2024-03-31,5,0,36.892
Zone_30,2024-03-31,3,0,38.086666666666666
Zone_6,2024-03-31,3,0,39.9
Zone_7,2024-03-31,1,0,12.13
Zone_6,2024-04-01,7,1,36.58714285714286
Zone_7,2024-04-01,2,0,15.57
Zone_8,2024-04-01,4,0,24.4725
Zone_2,2024-04-01,1,0,53.77
Zone_3,2024-04-01,2,0,28.955
Zone_9,2024-04-01,7,0,36.621428571428574
Zone_10,2024-04-01,3,0,30.14333333333333
Zone_11,2024-04-01,3,0,26.200000000000003
Zone_31,2024-04-01,6,1,37.55166666666666
Zone_32,2024-04-01,6,1,27.748333333333335
Zone_20,2024-04-01,4,1,37.9525
Zone_21,2024-04-01,3,0,32.62
Zone_12,2024-04-01,1,0,9.2
Zone_13,2024-04-01,4,0,34.625
Zone_14,2024-04-01,4,1,24.9925
Zone_39,2024-04-01,8,0,37.419999999999995
Zone_40,2024-04-01,4,0,25.072499999999998
Zone_25,2024-04-01,3,2,11.79
Zone_26,2024-04-01,1,0,32.38
Zone_27,2024-04-01,3,0,39.99333333333333
Zone_28,2024-04-01,2,0,36.785
Zone_29,2024-04-01,3,0,46.693333333333335
Zone_30,2024-04-01,1,0,51.3
Zone_33,2024-04-01,3,1,29.866666666666667
Zone_34,2024-04-01,1,0,55.18
Zone_35,2024-04-01,3,1,12.846666666666668
Zone_4,2024-04-01,5,1,23.799999999999997
Zone_5,2024-04-01,3,0,27.926666666666666
Zone_15,2024-04-01,7,2,22.285714285714285
Zone_16,2024-04-01,5,0,33.408
Zone_17,2024-04-01,5,1,27.318
Zone_18,2024-04-01,7,0,28.548571428571428
Zone_19,2024-04-01,2,0,37.015
Zone_22,2024-04-01,2,0,50.510000000000005
Zone_23,2024-04-01,5,1,29.632000000000005
Zone_24,2024-04-01,3,0,26.996666666666666
Zone_36,2024-04-01,4,0,28.705000000000002
Zone_37,2024-04-01,6,0,26.846666666666664
Zone_38,2024-04-01,3,0,39.806666666666665
Zone_36,2024-04-02,5,0,28.742
Zone_37,2024-04-02,5,1,30.189999999999998
Zone_38,2024-04-02,5,0,36.122
Zone_39,2024-04-02,3,0,26.130000000000003
Zone_40,2024-04-02,2,0,26.84
Zone_9,2024-04-02,3,0,29.96666666666667
Zone_10,2024-04-02,1,0,14.75
Zone_11,2024-04-02,2,0,42.43
Zone_7,2024-04-02,3,0,40.733333333333334
Zone_8,2024-04-02,4,1,27.375
Zone_1,2024-04-02,3,1,18.19333333333333
Zone_2,2024-04-02,3,0,24.61
Zone_3,2024-04-02,4,0,33.35
Zone_12,2024-04-02,3,0,46.653333333333336
Zone_13,2024-04-02,7,0,27.40857142857143
Zone_14,2024-04-02,4,0,39.589999999999996
Zone_30,2024-04-02,2,0,37.019999999999996
Zone_31,2024-04-02,4,0,41.9675
Zone_32,2024-04-02,2,0,31.91
Zone_20,2024-04-02,6,0,34.269999999999996
Zone_21,2024-04-02,6,1,37.513333333333335
Zone_22,2024-04-02,5,0,37.688
Zone_23,2024-04-02,3,0,43.49333333333333
Zone_24,2024-04-02,6,1,27.238333333333333
Zone_33,2024-04-02,5,0,32.636
Zone_34,2024-04-02,4,0,46.644999999999996
Zone_35,2024-04-02,3,0,53.60666666666667
Zone_25,2024-04-02,6,0,37.105000000000004
Zone_26,2024-04-02,4,1,28.0775
Zone_27,2024-04-02,2,0,34.615
Zone_28,2024-04-02,1,1,0.0
Zone_29,2024-04-02,3,0,19.316666666666666
Zone_17,2024-04-02,3,0,30.206666666666667
Zone_18,2024-04-02,2,0,32.44
Zone_19,2024-04-02,4,0,37.455
Zone_4,2024-04-02,3,0,27.993333333333332
Zone_5,2024-04-02,1,0,23.4
Zone_6,2024-04-02,2,0,27.345
Zone_15,2024-04-02,3,1,23.29333333333333
Zone_16,2024-04-02,2,1,25.225
Zone_14,2024-04-03,1,0,57.23
Zone_15,2024-04-03,1,0,56.57
Zone_16,2024-04-03,7,1,18.728571428571428
Zone_17,2024-04-03,3,0,42.27
Zone_31,2024-04-03,6,2,22.718333333333337
Zone_32,2024-04-03,6,1,32.52333333333333
Zone_9,2024-04-03,3,0,27.14
Zone_10,2024-04-03,2,0,33.07
Zone_11,2024-04-03,5,1,35.202
Zone_36,2024-04-03,1,0,13.31
Zone_37,2024-04-03,5,1,24.488
Zone_39,2024-04-03,3,1,23.35333333333333
Zone_40,2024-04-03,7,4,10.467142857142857
Zone_12,2024-04-03,6,1,30.325
Zone_13,2024-04-03,1,0,56.13
Zone_7,2024-04-03,3,0,37.97666666666667
Zone_8,2024-04-03,2,0,40.075
Zone_1,2024-04-03,5,2,9.302
Zone_2,2024-04-03,3,0,38.68333333333333
Zone_3,2024-04-03,6,2,18.738333333333333
Zone_4,2024-04-03,3,0,49.946666666666665
Zone_5,2024-04-03,4,1,25.157500000000002
Zone_6,2024-04-03,2,0,27.084999999999997
Zone_33,2024-04-03,4,0,33.3
Zone_34,2024-04-03,3,0,34.483333333333334
Zone_35,2024-04-03,5,0,39.872
Zone_19,2024-04-03,2,0,33.235
Zone_20,2024-04-03,2,0,29.455
Zone_21,2024-04-03,2,0,19.15
Zone_22,2024-04-03,5,0,30.756
Zone_23,2024-04-03,5,1,20.508
Zone_24,2024-04-03,3,0,25.10333333333333
Zone_25,2024-04-03,3,0,34.00333333333333
Zone_18,2024-04-03,1,0,19.33
Zone_26,2024-04-03,5,1,27.481999999999996
Zone_27,2024-04-03,2,0,26.3
Zone_28,2024-04-03,3,0,32.83
Zone_29,2024-04-03,3,0,39.52666666666667
Zone_30,2024-04-03,3,0,37.666666666666664
Zone_28,2024-04-04,3,2,14.993333333333332
Zone_29,2024-04-04,2,1,10.305
Zone_6,2024-04-04,2,0,52.04
Zone_7,2024-04-04,3,0,34.95
Zone_8,2024-04-04,3,1,23.54333333333333
Zone_9,2024-04-04,8,0,36.27125
Zone_10,2024-04-04,1,0,40.3
Zone_11,2024-04-04,1,0,56.46
Zone_15,2024-04-04,4,0,35.347500000000004
Zone_16,2024-04-04,8,1,29.775
Zone_30,2024-04-04,4,0,25.404999999999998
Zone_31,2024-04-04,5,1,31.924
Zone_32,2024-04-04,1,0,26.64
Zone_12,2024-04-04,1,0,33.58
Zone_13,2024-04-04,4,1,22.0625
Zone_14,2024-04-04,2,0,34.8
Zone_36,2024-04-04,5,0,26.119999999999997
Zone_37,2024-04-04,1,0,31.3
Zone_38,2024-04-04,2,0,38.5
Zone_39,2024-04-04,3,0,42.440000000000005
Zone_40,2024-04-04,5,0,31.590000000000003
Zone_26,2024-04-04,3,0,35.28666666666666
Zone_27,2024-04-04,3,0,39.693333333333335
Zone_33,2024-04-04,4,0,29.76
Zone_34,2024-04-04,4,0,35.5675
Zone_35,2024-04-04,3,0,43.443333333333335
Zone_1,2024-04-04,3,0,30.183333333333334
Zone_2,2024-04-04,4,0,21.915000000000003
Zone_3,2024-04-04,4,0,29.632499999999997
Zone_4,2024-04-04,1,0,20.13
Zone_5,2024-04-04,6,0,25.888333333333335
Zone_17,2024-04-04,4,0,30.5325
Zone_18,2024-04-04,5,2,19.851999999999997
Zone_19,2024-04-04,2,1,14.15
Zone_20,2024-04-04,4,0,27.112499999999997
Zone_21,2024-04-04,2,0,32.7
Zone_22,2024-04-04,6,0,43.28666666666666
Zone_23,2024-04-04,5,0,44.687999999999995
Zone_24,2024-04-04,2,0,30.185000000000002
Zone_25,2024-04-04,4,1,21.927500000000002
Zone_23,2024-04-05,2,0,18.235
Zone_24,2024-04-05,1,0,35.24
Zone_25,2024-04-05,8,1,30.92375
Zone_36,2024-04-05,4,0,29.634999999999998
Zone_37,2024-04-05,2,1,22.655
Zone_38,2024-04-05,7,1,26.93857142857143
Zone_9,2024-04-05,4,0,37.489999999999995
Zone_10,2024-04-05,3,0,36.20666666666666
Zone_11,2024-04-05,2,0,16.064999999999998
Zone_28,2024-04-05,3,1,19.256666666666668
Zone_6,2024-04-05,2,0,27.994999999999997
Zone_7,2024-04-05,3,0,28.979999999999997
Zone_8,2024-04-05,6,1,27.633333333333333
Zone_12,2024-04-05,7,0,31.96
Zone_13,2024-04-05,4,0,36.17
Zone_14,2024-04-05,3,0,41.46
Zone_15,2024-04-05,2,0,41.34
Zone_16,2024-04-05,2,1,14.83
Zone_17,2024-04-05,3,1,22.166666666666668
Zone_30,2024-04-05,2,2,0.0
Zone_32,2024-04-05,2,0,42.72
Zone_33,2024-04-05,2,0,45.114999999999995
Zone_20,2024-04-05,4,0,36.582499999999996
Zone_21,2024-04-05,1,1,0.0
Zone_22,2024-04-05,1,0,55.74
Zone_34,2024-04-05,6,1,28.94
Zone_35,2024-04-05,3,0,18.450000000000003
Zone_39,2024-04-05,5,1,27.900000000000002
Zone_40,2024-04-05,6,1,38.684999999999995
Zone_26,2024-04-05,5,0,28.352000000000004
Zone_27,2024-04-05,5,1,25.458000000000002
Zone_18,2024-04-05,3,0,43.82
Zone_19,2024-04-05,3,1,21.21666666666667
Zone_1,2024-04-05,4,0,32.7775
Zone_2,2024-04-05,2,1,26.795
Zone_3,2024-04-05,1,0,29.81
Zone_4,2024-04-05,1,0,58.64
Zone_5,2024-04-05,3,0,27.88
Zone_3,2024-04-06,1,0,44.62
Zone_4,2024-04-06,5,1,23.128
Zone_5,2024-04-06,2,1,14.415
Zone_6,2024-04-06,2,0,19.64
Zone_15,2024-04-06,2,0,52.235
Zone_16,2024-04-06,4,0,23.9325
Zone_17,2024-04-06,3,0,30.32
Zone_9,2024-04-06,2,0,44.894999999999996
Zone_10,2024-04-06,2,1,13.185
Zone_11,2024-04-06,1,0,58.81
Zone_23,2024-04-06,4,0,28.659999999999997
Zone_24,2024-04-06,5,0,40.01
